noun,adjective,wiki_similarity,ldp_similarity
rover,moon,0.49250566959381104,nan
charcoal,burnt,0.49027249217033386,nan
cookie,burnt,0.22159817814826965,0.035558585077524185
toast,burnt,0.45031893253326416,0.1657167375087738
finger,burnt,0.3424292206764221,0.12510013580322266
toasted,burnt,0.5054183006286621,0.6035420894622803
rubber,burnt,0.3523402810096741,0.371168851852417
sock,boy,0.4387638568878174,0.2906683087348938
tooth,boy,0.4329327344894409,0.20752942562103271
seat,boy,0.3615434765815735,0.1569688469171524
voice,boy,0.37457627058029175,0.45857909321784973
baby,boy,0.6401687860488892,0.45065879821777344
doctor,boy,0.5386556386947632,0.32322630286216736
swing,boy,0.35206034779548645,0.2732123136520386
tiger,boy,0.5055332183837891,0.47947657108306885
drink,boy,0.3804187476634979,-0.05165078490972519
bed,boy,0.4172557294368744,0.11554744839668274
mouth,boy,0.3991408050060272,0.02893618494272232
pants,boy,0.4999295473098755,0.09214739501476288
bear,boy,0.373640239238739,0.526340126991272
bike,boy,0.44361937046051025,0.3672492802143097
window,wood,0.3676355481147766,0.18137645721435547
sculpture,wood,0.4818626642227173,0.391839861869812
cylinder,wood,0.393673300743103,0.4738766551017761
basket,wood,0.3966274559497833,0.2592613101005554
worm,wood,0.3548314571380615,0.542618989944458
hardware,wood,0.4729386866092682,nan
box,wood,0.3764999806880951,0.25718823075294495
chip,wood,0.38442015647888184,0.6428447365760803
drum,kettle,0.4324165880680084,0.29180142283439636
boiling,kettle,0.5898678302764893,0.7382016181945801
door,closet,0.5287148952484131,0.5585348606109619
chair,closet,0.3540666401386261,0.5926607847213745
fan,corn,0.3200274109840393,0.3318745493888855
movie,corn,0.358662486076355,0.016530290246009827
cookie,corn,0.31774771213531494,0.6134648323059082
cookie,chip,0.42648810148239136,0.6785657405853271
pan,chip,0.37382805347442627,0.5600910782814026
machine,chip,0.4584149718284607,0.49211350083351135
house,corner,0.5051209330558777,0.38083213567733765
piece,corner,0.3925425410270691,0.604790210723877
berry,poison,0.3985629677772522,0.6685192584991455
apple,poison,0.39283451437950134,0.21241426467895508
rattlesnake,poison,0.4024582505226135,nan
stem,poison,0.3260047137737274,0.580477774143219
bottle,plastic,0.5116836428642273,0.23531295359134674
track,plastic,0.30950915813446045,0.5009331107139587
piece,plastic,0.45110198855400085,0.4119457006454468
toy,plastic,0.5928168296813965,0.40347009897232056
ball,plastic,0.44633257389068604,0.30416184663772583
cupboard,plastic,0.3408445715904236,nan
train,plastic,0.2852048873901367,0.3934040665626526
bowl,plastic,0.350555956363678,0.5042939186096191
card,plastic,0.4821813702583313,0.32789409160614014
box,plastic,0.44473010301589966,0.45068490505218506
circle,plastic,0.3171994090080261,0.392709881067276
heron,plastic,0.3273314833641052,0.26460546255111694
metal,plastic,0.6638826727867126,0.4010470509529114
bag,plastic,0.5856461524963379,0.36194324493408203
sack,plastic,0.39270055294036865,0.40934962034225464
grid,plastic,0.323424756526947,nan
fork,plastic,0.33474382758140564,0.4401853680610657
spoon,plastic,0.42751458287239075,0.5088739395141602
duck,plastic,0.39711758494377136,0.19269327819347382
cup,plastic,0.46623191237449646,0.4179260730743408
lid,plastic,0.4663074314594269,0.6541061401367188
edging,plastic,0.2983672320842743,nan
wrap,plastic,0.49740928411483765,-0.03713294118642807
wateringcan,plastic,nan,0.44665461778640747
tray,plastic,0.4985101521015167,0.5307800769805908
truck,plastic,0.4231003224849701,0.35004159808158875
table,plastic,0.3797450065612793,0.33321309089660645
tunnel,plastic,0.3063790202140808,0.3425712287425995
wallet,plastic,0.4542117118835449,0.20745544135570526
glasses,plastic,0.47557419538497925,0.20460453629493713
container,plastic,0.4981083869934082,0.5283952951431274
back,plastic,0.4061000943183899,0.2743677794933319
mat,plastic,0.4090091288089752,0.32996946573257446
phone,cell,0.6294878125190735,0.33264756202697754
sherry,fruit,0.3587350845336914,nan
machine,fruit,0.4010133147239685,0.280398964881897
juice,fruit,0.6457501649856567,0.684186577796936
tree,fruit,0.5659563541412354,0.018252678215503693
snack,fruit,0.5156858563423157,0.6300283670425415
cake,fruit,0.4883822202682495,0.6494519114494324
punch,fruit,0.3992750346660614,0.13476985692977905
stall,fruit,0.3676835894584656,nan
shop,fruit,0.421196848154068,0.21090750396251678
swing,tire,0.33282139897346497,0.357919305562973
mold,tire,0.33477532863616943,nan
squirrel,mommy,0.37435218691825867,0.10849706828594208
fish,mommy,0.3086492419242859,-0.008209453895688057
daddy,mommy,0.7849202752113342,0.7677273750305176
lion,mommy,0.3628321588039398,0.13973203301429749
goat,mommy,0.3792363703250885,0.20841626822948456
shoe,mommy,0.39653390645980835,0.23698696494102478
elephant,mommy,0.3809264302253723,0.13687293231487274
deer,mommy,0.34200572967529297,0.05124841630458832
chin,mommy,0.3365321159362793,0.18810288608074188
worm,mommy,0.3346933126449585,0.09859873354434967
doggie,mommy,0.5125307440757751,0.17613708972930908
movie,mommy,0.3852919340133667,0.1981363296508789
bird,mommy,0.33870929479599,0.11315295100212097
horse,mommy,0.34300172328948975,0.13295696675777435
duck,mommy,0.3574415445327759,0.13474732637405396
hair,mommy,0.3882635235786438,0.35091638565063477
parrot,mommy,0.3374875783920288,0.10252632200717926
hand,mommy,0.31788110733032227,0.17304998636245728
baby,mommy,0.6107081174850464,0.28861019015312195
talk,mommy,0.32738885283470154,0.14371860027313232
cup,mommy,0.32692950963974,0.20590375363826752
bear,mommy,0.28970929980278015,0.17787399888038635
room,mommy,0.3848930597305298,0.14206981658935547
chair,mommy,0.29595667123794556,0.188664972782135
tiger,mommy,0.40851205587387085,0.13023784756660461
cat,mommy,0.41436564922332764,0.04683542251586914
cup,paper,0.37145671248435974,0.5654668211936951
plate,paper,0.38268163800239563,0.7535367012023926
model,paper,0.4297124147415161,-0.05844905227422714
towel,paper,0.5191992521286011,0.6395448446273804
sticker,paper,0.3463338017463684,0.5060151815414429
boy,paper,0.3788338005542755,-0.019866617396473885
cut,paper,0.3602471947669983,0.3232089877128601
airplane,paper,0.4139713644981384,0.3364693820476532
shop,paper,0.43332168459892273,-0.1123443990945816
bag,paper,0.4696849286556244,0.3472049832344055
note,pound,0.34483563899993896,0.2819948196411133
hammer,pound,0.4691864252090454,0.12589624524116516
salad,vegetable,0.6146315932273865,0.7071625590324402
oil,vegetable,0.5494725108146667,0.7249850034713745
soup,vegetable,0.5766928195953369,0.586246132850647
lecturer,college,0.45247557759284973,nan
downtown,college,0.47344571352005005,0.7280435562133789
building,college,0.48259732127189636,0.20586232841014862
rabbit,bunny,0.7079422473907471,0.7693063020706177
sleeping,bunny,0.3382723927497864,0.2206472009420395
sleep,bunny,0.27730992436408997,0.15411871671676636
clothes,bunny,0.3860415816307068,0.02518964186310768
ear,bunny,0.3739282190799713,0.39825335144996643
costume,bunny,0.42223724722862244,0.31491926312446594
hole,bunny,0.3916884958744049,0.4793027639389038
show,bunny,0.25392889976501465,-0.03156588226556778
mama,bunny,0.4268642067909241,0.2338532656431198
slipper,bunny,0.41528216004371643,0.37522149085998535
jumping,bunny,0.343759685754776,0.208291694521904
cloud,bunny,0.36151963472366333,0.6716107130050659
blanket,bunny,0.32844096422195435,0.5106549263000488
book,bunny,0.34481948614120483,0.28218674659729004
mask,bunny,0.32105690240859985,0.5754086971282959
board,water,0.42608898878097534,0.3159450888633728
melon,water,0.41055819392204285,0.28692930936813354
filter,water,0.4131864905357361,nan
fountain,water,0.5889689922332764,0.15164001286029816
pipe,water,0.49929988384246826,0.1278333067893982
spout,water,0.38442298769950867,0.25487977266311646
swim,water,0.5192469954490662,0.28752028942108154
table,water,0.41799822449684143,0.4719700515270233
tower,water,0.458967387676239,0.1833782196044922
drip,water,0.4650018811225891,0.07057434320449829
bucket,water,0.55716872215271,0.564558744430542
plant,water,0.4555203318595886,0.42968329787254333
ride,water,0.3643594980239868,0.23217734694480896
gun,water,0.44846099615097046,0.13461022078990936
test,water,0.32522153854370117,0.14993521571159363
feed,water,0.42559608817100525,0.014360075816512108
tap,water,0.48046034574508667,-0.07346722483634949
park,water,0.4549470543861389,0.37697699666023254
bottle,water,0.5628505945205688,0.49651384353637695
line,water,0.4109189510345459,0.1588062196969986
pill,water,0.4106757342815399,nan
kitty,water,0.3561493754386902,0.08150289207696915
bridge,water,0.4478618800640106,0.43045687675476074
tank,water,0.5526415109634399,0.47535234689712524
toy,water,0.38267651200294495,0.23151934146881104
man,water,0.4360569715499878,0.12234075367450714
running,water,0.37656617164611816,0.1722852885723114
honey,water,0.47175607085227966,0.0724501758813858
boil,water,0.4657767415046692,0.1335294246673584
cluster,pecan,0.31776702404022217,nan
bag,broken,0.29873907566070557,-0.06730788201093674
balloon,broken,0.27114200592041016,0.10466715693473816
ride,broken,0.28315970301628113,-0.1275583952665329
toenail,broken,0.26811397075653076,nan
piece,broken,0.3419410288333893,0.1551642119884491
bridge,broken,0.3608968257904053,-0.0011684596538543701
cracker,broken,0.26559358835220337,-0.010869145393371582
arm,broken,0.3611646592617035,0.10039568692445755
foot,broken,0.40639081597328186,0.2052038460969925
string,broken,0.39246249198913574,0.2157593071460724
egg,broken,0.2907530665397644,0.04772563278675079
leg,broken,0.4291585385799408,0.17704278230667114
tv,broken,0.19705598056316376,-0.10344241559505463
pen,broken,0.2503439784049988,0.08572038263082504
neck,broken,0.36830437183380127,0.19420531392097473
toy,broken,0.2969900071620941,0.05053423345088959
bone,broken,0.44112783670425415,0.2571200728416443
car,broken,0.26807770133018494,0.030605707317590714
crayon,broken,0.20866569876670837,0.15201249718666077
tool,broken,0.3082452416419983,0.26927661895751953
toe,broken,0.3587034344673157,0.20178858935832977
bat,broken,0.23264563083648682,0.09956441819667816
door,broken,0.33995282649993896,-0.06626056134700775
polish,nail,0.5004430413246155,0.6837006211280823
cut,nail,0.41248273849487305,0.23340356349945068
person,pregnant,0.3169211149215698,0.20669451355934143
blond,pregnant,0.4016367197036743,0.6920964121818542
green,sea,0.4512256383895874,0.40274468064308167
food,sea,0.47288015484809875,-0.012749342247843742
urchin,sea,0.5357159376144409,nan
horse,sea,0.39500993490219116,0.5591166615486145
baby,sea,0.42954301834106445,0.17752057313919067
shell,sea,0.4334838092327118,0.2834668457508087
picture,sea,0.38063719868659973,0.11339718103408813
turtle,sea,0.5628238916397095,0.6128017902374268
mammal,sea,0.45374926924705505,0.45909976959228516
basket,yarn,0.38681426644325256,0.35595405101776123
path,walk,0.5000904202461243,0.12973515689373016
piece,eight,0.2789885699748993,0.26868581771850586
box,pill,0.39689528942108154,nan
pen,pill,0.3226466178894043,nan
patch,blackberry,0.35639992356300354,nan
leg,hind,0.517858624458313,0.25452107191085815
foot,hind,0.4851914644241333,0.14105075597763062
gym,jungle,0.4114997386932373,0.3275311291217804
ride,jungle,0.332854688167572,0.3221621513366699
window,curtain,0.43440088629722595,0.42680391669273376
ring,curtain,0.3886519968509674,0.3665320575237274
rail,curtain,0.36655551195144653,0.43150919675827026
smoke,cigar,0.5762031078338623,nan
smoking,cigar,0.6105055809020996,nan
box,cigar,0.44663551449775696,nan
sundae,fudge,0.5206061601638794,nan
basket,knitting,0.33725598454475403,nan
light,pole,0.33211615681648254,0.3536990284919739
moon,crescent,0.5891400575637817,nan
guard,gun,0.38258540630340576,0.7048932313919067
runner,gun,0.3720846176147461,nan
game,bingo,0.5030043721199036,0.3582878112792969
arch,marble,0.45197081565856934,0.7060632109642029
roll,marble,0.3916266858577728,-0.049033042043447495
hearth,marble,0.338485985994339,nan
painting,marble,0.4320005774497986,0.2093459665775299
flooring,marble,0.512050449848175,nan
blanket,silky,0.37571895122528076,0.2467135488986969
mask,silky,0.2658255696296692,0.6783932447433472
thread,silky,0.33705341815948486,0.8492852449417114
ear,silky,0.34344199299812317,0.31781256198883057
valve,door,0.4432832598686218,0.14422544836997986
bell,door,0.3850841224193573,0.4430060386657715
grill,door,0.4168877899646759,0.21746022999286652
key,door,0.48735561966896057,0.48585274815559387
frame,door,0.4686835706233978,0.2909086346626282
casing,door,0.37155771255493164,nan
speaker,door,0.3511902689933777,0.23994743824005127
handle,door,0.3955758512020111,0.3107079863548279
step,door,0.5429617762565613,0.27747252583503723
root,plant,0.4243716895580292,0.27722448110580444
pot,plant,0.4294227957725525,0.5207967162132263
debris,plant,0.36912429332733154,0.36738622188568115
food,plant,0.42955929040908813,0.25303876399993896
house,plant,0.4422348439693451,0.25200650095939636
flag,pirate,0.4128268361091614,0.6055866479873657
movie,pirate,0.4508818984031677,0.259209007024765
hat,pirate,0.3583987355232239,0.341056764125824
sword,pirate,0.3950546383857727,0.4341711401939392
girl,pirate,0.4125952124595642,0.24084395170211792
show,pirate,0.29481661319732666,-0.06648275256156921
ship,pirate,0.5613119006156921,0.541111171245575
guy,pirate,0.39644908905029297,0.2341906726360321
beard,pirate,0.3490219712257385,0.5832839012145996
station,pirate,0.39527589082717896,0.5110976696014404
land,pirate,0.3693247437477112,0.2608776092529297
costume,pirate,0.450254887342453,0.5493476390838623
necklace,pirate,0.40082430839538574,0.4797344505786896
soup,egg,0.4648588299751282,0.5361823439598083
shell,egg,0.5234038233757019,0.6504570245742798
box,egg,0.4298042058944702,0.1913371980190277
white,egg,0.41277217864990234,0.3208349347114563
bread,egg,0.4415741562843323,0.5439851880073547
salad,egg,0.4677945673465729,0.5236347913742065
aquarium,fish,0.5792194604873657,0.4196261167526245
guts,fish,0.42299431562423706,nan
puzzle,fish,0.3605560064315796,0.3177291750907898
pond,fish,0.5927700996398926,0.40726011991500854
book,fish,0.3981279134750366,0.24115926027297974
jump,fish,0.33124810457229614,0.02199389785528183
soup,fish,0.5093380808830261,0.47704219818115234
stall,fish,0.33411771059036255,nan
food,fish,0.5468651652336121,0.4051710367202759
shop,fish,0.44656798243522644,0.22244495153427124
cracker,fish,0.3200443983078003,0.45802146196365356
skeleton,fish,0.4331381320953369,0.2427775263786316
pie,fish,0.41809773445129395,0.3198445439338684
hook,fish,0.4363432824611664,0.2338176965713501
meal,fish,0.5068620443344116,0.32192957401275635
dad,fish,0.36074432730674744,0.027857981622219086
finger,fish,0.3938082158565521,0.1406450718641281
lip,fish,0.3385630249977112,0.14534713327884674
puppet,fish,0.38215172290802,0.2385924756526947
fin,fish,0.5492246747016907,0.30936723947525024
net,fish,0.3895321488380432,0.4704397916793823
song,fish,0.3531011641025543,0.11164020001888275
cake,fish,0.3643924593925476,0.49807554483413696
stick,fish,0.38593828678131104,0.035420287400484085
seafood,fish,0.6729480028152466,nan
dinner,fish,0.4308607280254364,0.17145493626594543
bowl,fish,0.4284921884536743,0.379560261964798
eye,fish,0.4837150275707245,0.29658815264701843
game,fish,0.46794456243515015,0.17409512400627136
egg,fish,0.4751167297363281,0.5308176279067993
sticker,fish,0.35907161235809326,0.1584693193435669
market,fish,0.47504836320877075,0.3518550395965576
animal,fish,0.5576713681221008,0.4001963436603546
tank,fish,0.5106881260871887,0.5055697560310364
jelly,fish,0.44283321499824524,0.50655198097229
basket,clothes,0.4592858552932739,0.08492710441350937
furnishing,clothes,0.39527761936187744,nan
line,clothes,0.41485628485679626,0.14900408685207367
hamper,clothes,0.28856605291366577,0.42023971676826477
tool,garden,0.38095298409461975,0.30339163541793823
shed,garden,0.34618106484413147,0.5041079521179199
chair,garden,0.4251890480518341,0.4622356593608856
toolbox,garden,0.34465640783309937,nan
worm,garden,0.4036586284637451,0.40607669949531555
furniture,garden,0.48089921474456787,0.5195945501327515
tree,garden,0.5104472637176514,0.7110310792922974
door,garden,0.44199877977371216,0.4938264787197113
sign,garden,0.2343645989894867,0.37123197317123413
soil,garden,0.5251549482345581,0.6991840600967407
hose,garden,0.5075327754020691,0.5560071468353271
walk,sleep,0.48205119371414185,0.6010830402374268
walking,sleep,0.4017263352870941,0.19279855489730835
table,dinner,0.5406874418258667,0.120122529566288
break,dinner,0.3930515646934509,0.13236883282661438
bowl,dinner,0.4532177448272705,0.12109420448541641
iron,cast,0.4830045700073242,0.5409717559814453
baby,cry,0.5276064276695251,0.23947203159332275
boot,grey,0.3502216339111328,0.3462313711643219
coat,grey,0.4759156107902527,0.06780988723039627
suite,grey,0.2626093029975891,nan
clay,grey,0.4041181206703186,0.36384132504463196
dog,grey,0.39611873030662537,0.11542237550020218
tights,grey,0.4182429909706116,0.40095025300979614
hair,grey,0.4971437454223633,-0.05030856281518936
label,grey,0.31884142756462097,0.4216366410255432
cap,grey,0.41610217094421387,0.37439462542533875
beard,grey,0.41990959644317627,0.5298823118209839
snow,grey,0.4309612512588501,0.36419492959976196
shorts,grey,0.37847569584846497,0.06707919389009476
cat,grey,0.39903345704078674,0.28102749586105347
cloud,grey,0.4768463969230652,0.5984319448471069
shoe,grey,0.3146238327026367,0.060999661684036255
toy,pet,0.5988232493400574,-0.09924594312906265
store,pet,0.4074605703353882,0.19831787049770355
cage,pet,0.5200935006141663,0.23012173175811768
shop,pet,0.47315847873687744,0.36481478810310364
food,pet,0.5037935376167297,0.013084154576063156
bean,frozen,0.2631394863128662,0.47451356053352356
water,frozen,0.39364174008369446,0.09760849177837372
room,frozen,0.26859724521636963,-0.0052789319306612015
shoulder,frozen,0.2844105362892151,0.3497365117073059
lip,frozen,0.26092463731765747,0.20584383606910706
chicken,frozen,0.4132488965988159,0.17866186797618866
pea,frozen,0.33242952823638916,0.3271617889404297
biscuit,dogs,0.41393452882766724,0.2481672167778015
face,dogs,0.286700040102005,0.2711864113807678
barking,dogs,0.627798318862915,0.268002986907959
pot,stew,0.5756710767745972,0.11840832978487015
family,jellyfish,0.2608504593372345,nan
bag,sleeping,0.46926939487457275,-0.007087767124176025
policeman,sleeping,0.2806236147880554,nan
dolphin,sleeping,0.3041120767593384,0.1627487689256668
sign,multicolored,0.2699880301952362,nan
poop,dog,0.5165045261383057,0.31254830956459045
mama,dog,0.46881014108657837,0.3146185278892517
sticker,dog,0.33975839614868164,0.10815811157226562
person,dog,0.47025397419929504,0.44418203830718994
dish,dog,0.4413428008556366,0.3836333155632019
book,dog,0.4173562824726105,0.12836547195911407
stand,dog,0.31861478090286255,0.0319853201508522
food,dog,0.4412404000759125,0.3620915710926056
collar,dog,0.5462343692779541,0.5122073888778687
beach,dog,0.4176301062107086,0.342070996761322
joint,dog,0.33738815784454346,nan
hair,dog,0.4773100018501282,0.28366556763648987
bun,dog,0.47101810574531555,0.3170613646507263
dance,dog,0.3755491375923157,0.09637467563152313
house,dog,0.48575228452682495,0.3654497265815735
park,dog,0.452285498380661,0.334880530834198
cheese,dog,0.45574337244033813,0.27878355979919434
walk,dog,0.4513024091720581,0.1640220284461975
dirt,dog,0.42650240659713745,0.39702653884887695
lid,microwave,0.38519802689552307,0.586014986038208
roof,flat,0.4534441828727722,0.3306407928466797
side,flat,0.4109537601470947,0.3879661560058594
timber,flat,0.36147716641426086,0.1369718760251999
edge,flat,0.40024688839912415,0.5812698602676392
mouth,flat,0.3752543330192566,-0.09438052773475647
surface,flat,0.5057348012924194,0.199579656124115
piece,flat,0.3758891224861145,0.34808456897735596
table,flat,0.34583303332328796,0.10154587030410767
pumpkin,flat,0.2936941385269165,0.11165988445281982
knife,flat,0.391740620136261,0.18938897550106049
bed,flat,0.4692019820213318,-0.12612274289131165
tire,flat,0.4260154962539673,0.3060257136821747
fish,flat,0.33121490478515625,0.051452141255140305
house,flat,0.40723568201065063,-0.13815255463123322
floor,flat,0.45328351855278015,0.21645261347293854
one,flat,0.37188249826431274,0.2594156265258789
box,flat,0.39491620659828186,-0.053264982998371124
mat,flat,0.43225252628326416,0.17443451285362244
land,flat,0.4140441417694092,0.1427147090435028
cheese,flat,0.3925778269767761,0.06937569379806519
hedge,path,0.3473924994468689,nan
block,alphabet,0.36828455328941345,0.3347770571708679
puzzle,alphabet,0.3915344476699829,0.579177737236023
toy,alphabet,0.38596808910369873,0.23945796489715576
manure,horse,0.5569718480110168,nan
box,horse,0.39144930243492126,0.2721542716026306
shoeing,horse,0.5502296686172485,nan
running,horse,0.3840220272541046,0.08399401605129242
pin,rolling,0.40248972177505493,0.6828064918518066
ball,rolling,0.49809762835502625,0.14918406307697296
robot,rolling,0.2814679443836212,0.20960722863674164
county,home,0.4007567763328552,nan
daddy,home,0.4279532730579376,0.4193311929702759
movie,home,0.37519556283950806,0.29139021039009094
page,home,0.29701799154281616,-0.012786149978637695
sign,home,0.31288567185401917,0.08361396938562393
committee,home,0.35026174783706665,nan
corn,pop,0.4116364121437073,0.7658268809318542
guns,pop,0.35305720567703247,0.11428433656692505
star,pop,0.5187583565711975,0.011078828014433384
opera,pop,0.4622931480407715,0.1202971339225769
tail,ox,0.4430917203426361,nan
attack,heart,0.50822913646698,0.25359225273132324
plate,heart,0.34045839309692383,0.27024149894714355
beat,heart,0.4423069953918457,0.04222341626882553
sweet,heart,0.4948404133319855,0.2666313350200653
muscle,heart,0.49633869528770447,nan
bone,jaw,0.5778931379318237,0.6696954965591431
box,cracker,0.42899197340011597,0.25690218806266785
sandwich,cracker,0.4012220501899719,0.7518463134765625
hair,wig,0.6951273679733276,0.0744604542851448
sauce,caramel,0.576068639755249,0.4495881199836731
cluster,caramel,0.35986626148223877,nan
test,slope,0.35308295488357544,nan
testing,slope,0.27743035554885864,nan
deck,twin,0.34697043895721436,nan
room,twin,0.2971246838569641,nan
tub,twin,0.3855939209461212,nan
sticker,potty,0.3134647607803345,0.21181584894657135
break,potty,0.2907130718231201,0.10205268859863281
book,potty,0.28770914673805237,0.278897762298584
chair,potty,0.3881015479564667,0.3653830885887146
machine,coffee,0.4610131084918976,0.3672851324081421
cake,coffee,0.47304072976112366,0.597277045249939
milk,coffee,0.5508363246917725,0.7281542420387268
cup,coffee,0.6267843246459961,0.6288174390792847
pot,coffee,0.4735817313194275,0.5525745749473572
break,coffee,0.3689382076263428,0.2382892221212387
grinder,coffee,0.42754989862442017,nan
bean,coffee,0.5307003259658813,0.3406333327293396
puppet,body,0.3489738404750824,0.3411058783531189
shop,body,0.345542848110199,0.36878877878189087
wash,body,0.38730108737945557,0.06165364384651184
waffle,daddy,0.3020481467247009,0.13421112298965454
crown,daddy,0.3218722343444824,0.30179738998413086
hand,daddy,0.33118876814842224,0.09861434251070023
hippo,daddy,0.45797884464263916,0.2416968047618866
bug,daddy,0.35770338773727417,0.012535689398646355
ear,daddy,0.33628058433532715,0.21188649535179138
gorilla,daddy,0.4253593683242798,0.08841715008020401
pirate,daddy,0.3010968863964081,0.17849354445934296
glasses,daddy,0.31816989183425903,0.22185668349266052
tape,daddy,0.2285696566104889,0.28172045946121216
face,daddy,0.2796314060688019,0.22847077250480652
bird,daddy,0.38001468777656555,0.20747166872024536
rooster,daddy,0.3770598769187927,0.25598394870758057
foot,daddy,0.31477415561676025,0.14293068647384644
horse,daddy,0.3926983177661896,0.2273906171321869
lion,daddy,0.3804526627063751,0.26370769739151
company,daddy,0.33420735597610474,0.08332553505897522
chin,daddy,0.36743536591529846,0.1846628487110138
headache,daddy,0.3191750645637512,0.27917057275772095
car,daddy,0.4209205210208893,0.27665719389915466
picture,daddy,0.33665764331817627,0.19224309921264648
dinosaur,daddy,0.441471129655838,0.23537930846214294
tiger,daddy,0.43000349402427673,0.2703225314617157
bear,daddy,0.3154817223548889,0.22686952352523804
cow,daddy,0.3598971962928772,0.2749443054199219
kiss,daddy,0.3898686170578003,0.36692556738853455
elephant,daddy,0.4126349985599518,0.1962677538394928
book,daddy,0.36088651418685913,0.1443524956703186
chair,daddy,0.33813607692718506,0.12021215260028839
fish,daddy,0.3459109961986542,-0.005641948897391558
hat,lobster,0.3404598832130432,0.40973061323165894
pot,lobster,0.4497350752353668,0.44025471806526184
ball,bean,0.43110305070877075,0.26860693097114563
plant,bean,0.3977587819099426,0.49912160634994507
sprout,bean,0.40212440490722656,nan
bag,bean,0.48589009046554565,0.21807442605495453
dish,bean,0.3656851649284363,0.4017396569252014
firefly,weenie,0.2880089282989502,nan
smoke,cloud,0.5328872799873352,0.7004240155220032
boot,car,0.4837836027145386,0.46630382537841797
transporter,car,0.4441201388835907,nan
mat,car,0.360047310590744,0.4691023826599121
engine,car,0.5779186487197876,0.5769638419151306
green,car,0.41261887550354004,0.2676175832748413
parking,car,0.5687788724899292,0.2181074470281601
ferry,car,0.4804055392742157,nan
seat,car,0.48727115988731384,0.5351234078407288
tire,car,0.5383687019348145,0.4391520619392395
station,car,0.5203079581260681,0.5170892477035522
carrier,car,0.43632015585899353,0.02413012459874153
park,car,0.5931406021118164,0.370868980884552
stair,car,0.40474626421928406,0.16145971417427063
track,car,0.4620777666568756,0.49246740341186523
door,car,0.5169034600257874,0.5240103006362915
driver,car,0.6541329026222229,0.5277584791183472
line,phone,0.43886518478393555,0.1576087772846222
bill,phone,0.3983233571052551,0.20640389621257782
ring,phone,0.48195555806159973,0.2763175368309021
box,phone,0.4257940948009491,0.14790835976600647
call,phone,0.5665088891983032,0.16997236013412476
card,phone,0.47630923986434937,0.4589823782444
advisor,art,0.36634474992752075,nan
school,art,0.5404217839241028,0.29088065028190613
museum,art,0.6029074192047119,0.34965023398399353
paper,wrapping,0.43008360266685486,0.1232236921787262
sign,road,0.3844902515411377,0.3339044451713562
license,road,0.37880128622055054,nan
track,road,0.504125714302063,0.6485565304756165
racing,road,0.4938235878944397,0.36194688081741333
drive,hand,0.40070486068725586,-0.05640537664294243
bag,hand,0.46064847707748413,0.5124838352203369
glove,hand,0.6136330366134644,0.4102453887462616
print,hand,0.4049268364906311,0.20160357654094696
washing,hand,0.4702760577201843,0.10391303896903992
dress,hand,0.3675070106983185,0.5671376585960388
motor,hand,0.35864463448524475,-0.0733349472284317
nose,bloody,0.4291059970855713,nan
coconut,bloody,0.31462836265563965,nan
day,bloody,0.39621227979660034,nan
alarm,fire,0.4625106155872345,0.41436949372291565
truck,fire,0.4256341755390167,0.5612742900848389
exit,fire,0.3200533092021942,0.1855911910533905
grate,fire,0.40952733159065247,nan
hose,fire,0.4644862711429596,0.4780617356300354
hydrant,fire,0.5688539743423462,0.5253723859786987
fighter,fire,0.4002765417098999,0.5874966979026794
engine,fire,0.4302597641944885,0.5847632884979248
pole,fire,0.3366107940673828,0.3839198350906372
side,fire,0.3236108720302582,0.23713737726211548
station,fire,0.4039430618286133,0.4811243712902069
man,fire,0.4196769893169403,0.3661257326602936
officer,fire,0.37891915440559387,0.2925889492034912
pole,north,0.4748173654079437,0.4615768492221832
king,north,0.4091838300228119,0.5904766321182251
wind,north,0.43250182271003723,0.40046361088752747
dancing,wiggle,0.40720686316490173,-0.0685148611664772
worm,wiggle,0.3439792990684509,0.37888163328170776
board,examination,0.40436723828315735,nan
ant,bull,0.35355818271636963,0.4579871594905853
frog,bull,0.3817620277404785,0.45970672369003296
ride,kid,0.4076085686683655,-0.021980687975883484
cartoon,kid,0.47454214096069336,0.4938093423843384
scissors,kid,0.40028059482574463,0.2286539077758789
toy,kid,0.5007736086845398,0.24523374438285828
person,kid,0.578345775604248,0.45447051525115967
movie,kid,0.5235373973846436,0.3365130126476288
slide,kid,0.35876038670539856,0.10058621317148209
bike,kid,0.47157174348831177,0.25537848472595215
game,kid,0.49343615770339966,0.2869566082954407
book,kid,0.44704949855804443,0.17406535148620605
driving,kid,0.27143558859825134,0.350841224193573
book,man,0.45125073194503784,0.24471484124660492
face,man,0.4195500314235687,0.13551324605941772
mum,man,0.46712231636047363,0.23017403483390808
board,dart,0.40674132108688354,0.10171158611774445
baby,puppet,0.353657990694046,0.28585535287857056
stage,puppet,0.40055546164512634,0.3961317539215088
show,puppet,0.39433562755584717,0.00242677703499794
house,puppet,0.3716255724430084,0.15267840027809143
horse,granite,0.3177608251571655,nan
plate,chest,0.39963385462760925,0.5457556247711182
paddling,chest,0.2795506715774536,nan
hat,whale,0.3537105321884155,0.46078038215637207
squirt,whale,0.35570448637008667,0.33078598976135254
song,whale,0.3657402992248535,0.32848578691482544
shark,whale,0.6886247396469116,0.6906578540802002
